FILE_VERSION	2.0.0
NO_OF_FRAMES	6129
NO_OF_CAMERAS	19
NO_OF_MARKERS	5
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2024-10-29, 10:57:32.417	441368.71789840
DATA_INCLUDED	3D
MARKER_NAMES	RWristOut	RWristIn	RElbowOut	RElbowIn	Chest
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured
Frame	Time	RWristOut X	RWristOut Y	RWristOut Z	RWristIn X	RWristIn Y	RWristIn Z	RElbowOut X	RElbowOut Y	RElbowOut Z	RElbowIn X	RElbowIn Y	RElbowIn Z	Chest X	Chest Y	Chest Z	
4836	48.35000	-1042.542	1384.088	-1110.160	-1057.450	1360.093	-1024.025	-841.581	1328.600	-1095.019	-879.375	1263.097	-1035.692	-482.867	1250.816	-843.895
4837	48.36000	-1035.198	1399.456	-1107.830	-1051.000	1374.887	-1021.929	-835.880	1338.444	-1093.186	-875.161	1273.801	-1033.872	-477.959	1253.055	-843.577
4838	48.37000	-1027.701	1414.248	-1105.002	-1044.205	1389.463	-1019.466	-830.022	1348.076	-1091.188	-870.689	1284.288	-1031.895	-472.919	1255.132	-843.250
4839	48.38000	-1020.230	1428.394	-1101.862	-1037.067	1403.771	-1016.636	-823.955	1357.454	-1089.073	-865.945	1294.662	-1029.686	-467.763	1257.071	-842.888
4840	48.39000	-1012.085	1442.708	-1098.493	-1029.576	1417.798	-1013.531	-817.776	1366.615	-1086.810	-861.042	1304.759	-1027.626	-462.507	1258.838	-842.567
4841	48.40000	-1003.711	1456.645	-1094.755	-1021.875	1431.432	-1010.076	-811.431	1375.476	-1084.346	-855.792	1314.720	-1024.974	-457.183	1260.500	-842.244
4842	48.41000	-995.012	1470.332	-1090.705	-1013.729	1444.717	-1006.220	-804.848	1384.157	-1081.623	-850.328	1324.436	-1022.020	-451.792	1262.084	-841.898
4843	48.42000	-986.035	1483.678	-1086.384	-1005.284	1457.752	-1002.100	-798.080	1392.303	-1078.818	-844.605	1333.867	-1018.785	-446.303	1263.514	-841.557
4844	48.43000	-976.859	1496.647	-1081.840	-996.524	1470.480	-997.689	-791.240	1400.426	-1075.875	-838.619	1343.093	-1015.431	-440.750	1264.815	-841.226
4845	48.44000	-967.465	1509.220	-1077.119	-987.490	1482.964	-993.079	-784.227	1408.375	-1072.739	-832.483	1352.121	-1011.881	-435.107	1266.053	-840.908
4846	48.45000	-957.645	1521.448	-1072.079	-978.144	1495.294	-988.433	-777.065	1416.143	-1069.462	-826.138	1360.957	-1008.144	-429.367	1267.117	-840.545
4847	48.46000	-947.839	1533.309	-1066.953	-968.456	1507.304	-983.271	-769.783	1423.711	-1066.031	-819.574	1369.606	-1004.218	-423.550	1268.084	-840.264
4848	48.47000	-937.604	1544.870	-1061.625	-958.448	1519.081	-977.892	-762.345	1431.000	-1062.504	-812.754	1378.039	-1000.118	-417.650	1268.975	-839.955
4849	48.48000	-927.226	1556.018	-1056.018	-948.066	1530.584	-972.147	-754.850	1438.009	-1058.863	-805.708	1386.298	-995.719	-411.674	1269.772	-839.626
4850	48.49000	-916.655	1566.801	-1050.147	-937.452	1541.638	-966.195	-747.237	1444.712	-1055.099	-798.421	1394.270	-991.209	-405.572	1270.458	-839.337
4851	48.50000	-906.448	1577.044	-1043.981	-926.543	1552.411	-959.980	-739.566	1451.159	-1051.199	-790.924	1401.969	-986.458	-399.307	1271.075	-839.047
4852	48.51000	-895.578	1586.993	-1037.666	-915.334	1562.734	-953.499	-731.749	1457.323	-1047.111	-783.172	1409.423	-981.463	-392.951	1271.626	-838.797
4853	48.52000	-884.464	1596.621	-1031.180	-903.964	1572.630	-946.857	-723.400	1463.446	-1043.121	-775.201	1416.481	-976.384	-386.491	1272.056	-838.553
4854	48.53000	-873.045	1605.874	-1024.534	-892.251	1582.119	-939.990	-715.326	1469.053	-1038.720	-767.024	1423.375	-971.096	-379.936	1272.424	-838.213
4855	48.54000	-861.551	1614.692	-1017.699	-880.300	1591.272	-932.945	-707.097	1474.502	-1034.186	-758.650	1430.017	-965.738	-373.253	1272.672	-837.941
4856	48.55000	-849.987	1623.182	-1010.674	-868.145	1600.053	-925.700	-698.764	1479.763	-1029.519	-750.029	1436.319	-960.191	-366.446	1272.814	-837.641
4857	48.56000	-838.423	1631.279	-1003.446	-855.712	1608.461	-918.169	-690.370	1484.806	-1024.710	-741.338	1442.378	-954.543	-359.568	1272.831	-837.340
4858	48.57000	-826.579	1639.058	-996.013	-843.033	1616.483	-910.355	-681.968	1489.524	-1019.770	-732.496	1448.148	-948.890	-352.589	1272.749	-837.059
4859	48.58000	-814.480	1646.438	-988.299	-830.254	1623.978	-902.659	-673.420	1494.079	-1014.745	-723.467	1453.591	-943.060	-345.533	1272.547	-836.785
4860	48.59000	-802.301	1653.431	-980.314	-817.331	1630.961	-894.489	-664.830	1498.366	-1009.502	-714.316	1458.665	-936.965	-338.394	1272.260	-836.538
4861	48.60000	-789.969	1659.971	-972.083	-804.308	1637.472	-886.129	-656.149	1502.382	-1004.107	-704.947	1463.418	-930.708	-331.175	1271.880	-836.307
4862	48.61000	-777.707	1665.995	-963.652	-791.220	1643.367	-877.539	-647.204	1506.254	-998.556	-695.421	1467.867	-924.332	-323.826	1271.372	-836.105
4863	48.62000	-765.337	1671.565	-954.999	-777.977	1648.750	-868.818	-638.380	1509.724	-992.761	-685.707	1471.868	-917.777	-316.418	1270.762	-835.922
4864	48.63000	-752.900	1676.583	-946.147	-764.638	1653.587	-859.881	-629.453	1512.845	-986.837	-675.813	1475.492	-911.091	-308.874	1270.020	-835.818
4865	48.64000	-740.366	1681.178	-937.070	-751.066	1657.886	-850.723	-620.344	1515.673	-980.874	-665.827	1478.721	-904.332	-301.269	1269.134	-835.768
4866	48.65000	-727.938	1685.251	-927.781	-737.362	1661.623	-841.379	-611.334	1518.128	-974.747	-655.681	1481.536	-897.485	-293.574	1268.138	-835.766
4867	48.66000	-715.377	1688.863	-918.240	-723.561	1664.852	-831.797	-602.244	1520.349	-968.574	-645.509	1483.927	-890.592	-285.804	1267.056	-835.832
4868	48.67000	-702.602	1692.054	-908.419	-709.696	1667.497	-822.010	-593.129	1522.276	-962.232	-635.221	1485.939	-883.620	-277.942	1265.854	-835.945
4869	48.68000	-689.892	1694.746	-898.238	-695.801	1669.545	-812.017	-583.961	1523.889	-955.723	-624.875	1487.497	-876.576	-270.002	1264.572	-836.141
4870	48.69000	-677.184	1696.961	-887.925	-681.904	1670.982	-801.859	-574.772	1525.224	-949.141	-614.470	1488.673	-869.496	-262.059	1263.205	-836.280
4871	48.70000	-664.499	1698.679	-877.417	-668.083	1671.844	-791.578	-565.474	1526.282	-942.394	-604.004	1489.442	-862.356	-253.869	1261.794	-836.626
4872	48.71000	-651.819	1699.978	-866.727	-654.291	1672.129	-781.117	-556.662	1527.017	-935.514	-593.521	1489.864	-855.115	-245.669	1260.270	-836.975
4873	48.72000	-639.109	1700.796	-855.912	-640.498	1671.907	-770.556	-547.415	1527.523	-928.491	-582.975	1489.947	-847.878	-237.392	1258.705	-837.384
4874	48.73000	-626.440	1701.182	-844.927	-626.764	1671.168	-759.912	-538.202	1527.687	-921.339	-572.401	1489.625	-840.505	-229.064	1257.008	-837.829
4875	48.74000	-613.758	1701.138	-833.826	-612.994	1669.982	-749.174	-528.881	1527.611	-914.072	-561.802	1488.972	-833.084	-220.647	1255.280	-838.329
4876	48.75000	-601.153	1700.657	-822.599	-599.195	1668.337	-738.361	-519.565	1527.314	-906.715	-551.208	1487.962	-825.537	-212.195	1253.533	-838.898
4877	48.76000	-588.461	1699.728	-811.202	-585.055	1666.392	-727.673	-510.273	1526.750	-899.188	-540.540	1486.677	-817.837	-203.710	1251.752	-839.515
4878	48.77000	-575.865	1698.371	-799.668	-571.326	1663.815	-716.649	-500.981	1525.937	-891.535	-529.774	1485.041	-810.102	-195.146	1250.041	-840.098
4879	48.78000	-563.276	1696.525	-788.106	-557.550	1660.751	-705.580	-491.559	1524.822	-883.729	-518.985	1483.070	-802.240	-186.597	1248.163	-840.746
4880	48.79000	-550.665	1694.211	-776.434	-543.760	1657.230	-694.496	-482.136	1523.359	-875.835	-507.956	1480.693	-794.262	-178.018	1246.245	-841.420
4881	48.80000	-538.034	1691.395	-764.773	-529.876	1653.269	-683.406	-472.782	1521.548	-867.875	-496.861	1477.953	-786.291	-169.435	1244.227	-842.153
4882	48.81000	-525.377	1688.177	-753.098	-515.878	1648.837	-672.431	-463.330	1519.405	-859.894	-485.641	1474.845	-778.269	-160.858	1242.150	-842.923
4883	48.82000	-512.703	1684.563	-741.402	-501.794	1644.076	-661.497	-453.775	1516.997	-851.865	-474.364	1471.386	-770.323	-152.295	1239.944	-843.719
4884	48.83000	-499.952	1680.576	-729.681	-487.635	1638.898	-650.666	-444.093	1514.291	-843.821	-463.052	1467.653	-762.413	-143.727	1237.729	-844.593
4885	48.84000	-487.196	1676.217	-717.965	-473.479	1633.311	-639.824	-434.357	1511.413	-835.688	-451.651	1463.639	-754.494	-135.164	1235.447	-845.516
4886	48.85000	-474.493	1671.458	-706.255	-459.297	1627.373	-629.047	-424.598	1508.358	-827.510	-440.218	1459.392	-746.611	-126.635	1233.082	-846.439
4887	48.86000	-461.789	1666.313	-694.555	-444.789	1621.210	-618.421	-414.808	1504.989	-819.331	-428.618	1454.819	-738.720	-118.094	1230.716	-847.411
4888	48.87000	-449.196	1660.706	-682.898	-430.507	1614.480	-607.789	-405.019	1501.362	-811.101	-416.842	1449.949	-730.929	-109.567	1228.248	-848.416
4889	48.88000	-436.561	1654.710	-671.293	-416.160	1607.364	-597.307	-395.223	1497.424	-802.901	-404.971	1444.772	-723.156	-101.126	1225.727	-849.418
4890	48.89000	-423.865	1648.317	-659.792	-401.827	1599.854	-586.966	-385.270	1493.230	-794.751	-393.052	1439.295	-715.557	-92.658	1223.178	-850.471
4891	48.90000	-411.026	1641.620	-648.472	-387.443	1592.025	-576.872	-375.220	1488.763	-786.639	-381.100	1433.543	-708.107	-84.206	1220.573	-851.584
4892	48.91000	-398.080	1634.579	-637.294	-372.974	1583.809	-566.933	-365.007	1484.015	-778.661	-369.135	1427.539	-700.887	-75.765	1217.926	-852.727
4893	48.92000	-385.005	1627.128	-626.328	-358.395	1575.243	-557.303	-354.770	1479.007	-770.792	-357.283	1421.263	-693.893	-67.397	1215.283	-853.855
4894	48.93000	-371.854	1619.283	-615.550	-343.717	1566.320	-547.928	-344.491	1473.689	-763.108	-345.305	1414.661	-687.112	-59.050	1212.579	-855.012
4895	48.94000	-358.620	1611.088	-604.904	-328.952	1557.078	-538.697	-334.229	1468.087	-755.496	-333.381	1407.794	-680.478	-50.722	1209.852	-856.135
4896	48.95000	-345.525	1602.556	-594.395	-314.176	1547.554	-529.763	-324.044	1462.255	-747.978	-321.288	1400.650	-674.038	-42.377	1207.064	-857.544
4897	48.96000	-332.533	1593.704	-584.019	-299.465	1537.746	-521.010	-313.787	1456.196	-740.531	-309.203	1393.331	-667.686	-34.141	1204.281	-858.805
4898	48.97000	-319.529	1584.585	-573.833	-284.850	1527.909	-512.596	-303.537	1449.957	-733.115	-297.041	1385.862	-661.512	-25.908	1201.473	-860.150
4899	48.98000	-306.565	1575.168	-563.820	-270.400	1517.554	-504.312	-293.124	1443.556	-725.828	-284.883	1378.233	-655.520	-17.797	1198.687	-861.542
4900	48.99000	-293.587	1565.502	-554.112	-256.074	1507.010	-496.293	-282.684	1436.975	-718.658	-272.745	1370.404	-649.756	-9.729	1195.779	-862.991
4901	49.00000	-280.634	1555.544	-544.661	-241.893	1496.160	-488.649	-272.170	1430.145	-711.713	-260.631	1362.382	-644.196	-1.652	1192.863	-864.492
4902	49.01000	-267.717	1545.275	-535.470	-227.685	1485.045	-481.271	-261.618	1423.124	-704.988	-248.754	1354.075	-638.916	6.389	1189.894	-865.968
4903	49.02000	-254.879	1534.760	-526.520	-213.617	1473.743	-474.201	-251.083	1415.958	-698.414	-236.738	1345.673	-633.935	14.406	1186.950	-867.458
4904	49.03000	-242.144	1523.978	-517.706	-199.561	1462.212	-467.281	-240.588	1408.662	-692.035	-224.680	1337.082	-629.196	22.350	1184.057	-869.050
4905	49.04000	-229.397	1512.934	-509.294	-185.622	1450.530	-460.643	-229.982	1401.267	-685.812	-212.603	1328.493	-624.631	30.203	1181.132	-870.669
4906	49.05000	-216.754	1501.763	-501.028	-171.746	1438.679	-454.269	-219.407	1393.754	-679.722	-200.511	1319.820	-620.315	37.973	1178.227	-872.334
4907	49.06000	-204.202	1490.280	-493.160	-157.902	1426.764	-448.320	-208.821	1386.006	-673.842	-188.426	1311.008	-616.178	45.699	1175.298	-874.072
4908	49.07000	-191.543	1478.709	-485.658	-144.087	1414.657	-442.768	-198.350	1378.017	-668.161	-176.343	1302.000	-612.292	53.290	1172.411	-875.795
4909	49.08000	-178.941	1466.977	-478.500	-130.209	1402.497	-437.602	-187.874	1369.824	-662.756	-164.367	1292.882	-608.704	60.790	1169.512	-877.536
4910	49.09000	-166.443	1454.955	-471.649	-116.283	1390.168	-432.779	-177.494	1361.407	-657.545	-152.361	1283.559	-605.412	68.189	1166.684	-879.280
4911	49.10000	-154.212	1442.476	-464.868	-102.405	1377.628	-428.271	-167.153	1352.849	-652.607	-140.514	1274.202	-602.479	75.503	1163.893	-881.069
4912	49.11000	-142.021	1429.791	-458.374	-88.631	1364.842	-424.005	-156.851	1344.156	-647.820	-128.589	1264.705	-599.794	82.722	1161.103	-882.845
4913	49.12000	-129.831	1416.952	-452.098	-74.996	1351.911	-419.959	-146.509	1335.390	-643.214	-116.790	1255.215	-597.335	89.779	1158.312	-884.738
4914	49.13000	-117.593	1403.960	-446.105	-61.638	1338.805	-416.153	-136.278	1326.571	-638.782	-104.981	1245.538	-595.033	96.740	1155.631	-886.624
4915	49.14000	-105.374	1390.816	-440.379	-48.379	1325.500	-412.627	-125.970	1317.597	-634.432	-93.335	1235.977	-592.953	103.576	1153.008	-888.528
4916	49.15000	-93.175	1377.475	-435.087	-35.249	1312.058	-409.483	-115.634	1308.532	-630.343	-81.661	1226.291	-591.085	110.376	1150.399	-890.371
4917	49.16000	-80.979	1364.047	-430.211	-22.204	1298.493	-406.839	-105.394	1299.365	-626.568	-70.252	1216.550	-589.567	117.171	1147.772	-892.109
4918	49.17000	-68.797	1350.396	-425.746	-9.237	1284.740	-404.576	-95.024	1289.849	-622.995	-58.895	1206.715	-588.425	123.925	1145.107	-893.855
4919	49.18000	-56.665	1336.525	-421.635	3.623	1270.883	-402.710	-84.841	1280.427	-619.855	-47.658	1196.797	-587.719	130.549	1142.428	-895.612
4920	49.19000	-44.620	1322.474	-417.804	16.351	1257.016	-401.278	-74.685	1271.004	-616.983	-36.539	1186.822	-587.269	137.051	1139.729	-897.360
4921	49.20000	-32.583	1308.308	-414.256	29.164	1243.150	-399.988	-64.548	1261.502	-614.324	-24.917	1177.192	-587.663	143.355	1137.170	-899.068
4922	49.21000	-20.563	1294.074	-411.051	41.603	1228.882	-398.995	-54.468	1252.023	-611.833	-13.949	1167.291	-587.764	149.563	1134.682	-900.801
4923	49.22000	-8.569	1279.868	-408.175	54.081	1214.690	-398.331	-44.524	1242.462	-609.458	-3.211	1157.558	-588.012	155.631	1132.188	-902.512
4924	49.23000	3.352	1265.683	-405.607	66.410	1200.614	-398.045	-34.679	1232.889	-607.263	7.401	1147.730	-588.400	161.601	1129.717	-904.227
4925	49.24000	15.212	1251.388	-403.385	78.860	1186.651	-398.053	-24.973	1223.226	-605.236	17.833	1137.978	-588.910	167.435	1127.050	-905.899
4926	49.25000	26.950	1237.025	-401.461	91.067	1172.496	-398.432	-15.343	1213.573	-603.397	28.163	1128.168	-589.653	173.065	1123.742	-907.562
4927	49.26000	38.673	1222.573	-399.824	103.113	1158.115	-399.116	-5.700	1203.994	-601.739	38.320	1118.528	-590.625	179.142	1122.377	-909.070
4928	49.27000	50.463	1208.060	-398.544	115.173	1143.892	-400.156	4.027	1194.455	-600.331	48.356	1108.732	-591.779	184.764	1119.875	-910.759
4929	49.28000	62.355	1193.702	-397.648	127.066	1129.500	-401.491	13.763	1185.174	-599.152	58.112	1099.168	-593.169	190.232	1117.444	-912.473
4930	49.29000	74.323	1179.265	-397.182	138.939	1115.257	-403.263	23.531	1175.745	-598.201	67.652	1089.643	-594.749	195.648	1115.074	-914.184
4931	49.30000	86.255	1165.036	-397.148	150.877	1101.344	-405.407	33.130	1166.434	-597.510	77.048	1080.166	-596.563	200.988	1112.824	-915.850
4932	49.31000	98.074	1150.812	-397.567	162.475	1087.174	-408.054	42.554	1157.018	-597.078	86.336	1070.666	-598.669	206.274	1110.576	-917.535
4933	49.32000	109.705	1136.484	-398.319	174.008	1073.148	-411.156	51.864	1147.612	-596.912	95.567	1061.248	-601.139	211.459	1108.369	-919.243
4934	49.33000	121.278	1122.162	-399.440	185.416	1059.233	-414.598	61.158	1138.264	-597.007	104.690	1051.884	-603.875	216.537	1106.233	-920.942
4935	49.34000	132.704	1107.885	-400.837	196.710	1045.375	-418.337	70.433	1129.077	-597.269	113.722	1042.723	-606.803	221.523	1104.207	-922.608
4936	49.35000	144.214	1093.761	-402.586	207.658	1031.588	-422.560	79.720	1120.018	-597.714	122.614	1033.831	-609.859	226.390	1102.352	-924.320
4937	49.36000	155.784	1079.913	-404.766	218.775	1018.021	-427.007	88.944	1111.167	-598.321	131.311	1025.072	-613.007	231.164	1100.582	-926.003
4938	49.37000	167.388	1066.373	-407.347	229.750	1004.703	-431.845	98.095	1102.451	-599.143	139.934	1016.483	-616.379	235.830	1098.943	-927.683
4939	49.38000	178.977	1053.107	-410.318	240.366	991.557	-437.081	107.105	1093.891	-600.175	148.544	1008.106	-620.013	240.286	1097.558	-929.083
4940	49.39000	190.491	1040.090	-413.702	251.279	979.014	-442.769	116.058	1085.482	-601.476	157.438	1000.117	-624.231	244.734	1096.126	-930.702
4941	49.40000	201.914	1027.159	-417.429	262.095	966.808	-448.874	124.935	1077.216	-602.973	165.981	992.229	-628.371	249.019	1094.777	-932.325
4942	49.41000	213.282	1014.464	-421.556	272.829	954.882	-455.382	133.754	1069.189	-604.693	174.212	984.731	-632.663	253.145	1093.566	-933.940
4943	49.42000	224.658	1002.026	-426.117	284.005	943.463	-462.246	142.585	1061.450	-606.655	181.982	977.527	-636.909	257.212	1092.514	-935.515
4944	49.43000	236.117	989.953	-431.059	294.732	932.128	-469.536	151.346	1054.002	-608.805	189.694	970.583	-641.483	261.184	1091.712	-937.044
4945	49.44000	247.562	978.284	-436.384	305.323	921.160	-477.216	160.083	1046.757	-611.155	197.325	963.865	-646.313	265.055	1090.943	-938.608
4946	49.45000	259.003	967.107	-442.081	315.692	910.560	-485.205	168.729	1039.739	-613.742	204.820	957.391	-651.285	268.821	1090.332	-940.181
4947	49.46000	270.365	956.291	-448.117	325.964	900.384	-493.490	177.320	1033.036	-616.478	212.136	951.294	-656.391	272.454	1089.816	-941.701
4948	49.47000	281.697	945.889	-454.512	336.135	890.688	-502.171	185.843	1026.619	-619.392	219.372	945.630	-661.711	275.878	1089.435	-943.209
4949	49.48000	292.887	935.923	-461.326	346.108	881.393	-511.264	194.308	1020.607	-622.448	226.384	940.308	-667.148	279.145	1089.218	-944.658
4950	49.49000	304.154	926.328	-468.513	355.886	872.864	-520.973	202.578	1015.026	-625.707	233.262	935.451	-672.653	282.285	1089.109	-946.126
4951	49.50000	315.401	917.182	-476.028	365.601	864.630	-530.862	210.768	1009.853	-629.052	240.104	931.039	-678.228	285.293	1089.159	-947.496
4952	49.51000	326.570	908.679	-483.825	375.141	857.007	-541.002	218.897	1005.048	-632.578	246.437	926.932	-683.867	288.147	1089.323	-948.856
4953	49.52000	337.531	900.748	-491.855	384.643	850.148	-551.300	226.909	1000.453	-636.351	252.675	923.171	-689.573	290.918	1089.654	-950.207
4954	49.53000	348.391	893.436	-500.123	393.984	843.941	-561.707	234.763	996.290	-640.201	258.868	919.796	-695.358	293.486	1090.116	-951.569
4955	49.54000	358.919	886.886	-508.681	403.149	838.473	-572.234	242.542	992.578	-644.166	264.890	916.827	-701.106	295.938	1090.757	-952.896
4956	49.55000	369.336	880.814	-517.366	412.004	833.676	-582.817	250.283	989.349	-648.240	270.770	914.328	-706.838	298.210	1091.562	-954.176
4957	49.56000	379.593	875.298	-526.162	420.818	829.653	-593.695	257.959	986.690	-652.422	276.592	912.348	-712.566	300.353	1092.538	-955.442
4958	49.57000	389.789	870.536	-535.216	429.500	826.429	-604.680	265.388	984.569	-656.647	282.070	910.944	-718.150	302.338	1093.647	-956.696
4959	49.58000	399.928	866.560	-544.310	438.107	824.098	-615.657	272.644	983.000	-660.885	287.320	910.023	-723.601	304.229	1094.915	-957.933
4960	49.59000	409.923	863.446	-553.410	446.679	822.774	-626.534	279.619	981.815	-665.128	292.364	909.591	-728.757	306.040	1096.356	-959.144
4961	49.60000	419.701	861.097	-562.413	455.162	822.257	-637.222	286.395	981.104	-669.288	297.480	909.556	-734.034	307.728	1098.020	-960.316
4962	49.61000	429.278	859.516	-571.332	463.388	822.651	-647.612	292.853	980.778	-673.470	302.653	909.995	-739.203	309.238	1099.794	-961.463
4963	49.62000	438.624	858.722	-580.068	471.449	823.873	-657.877	299.371	981.136	-677.450	307.740	910.955	-744.179	310.286	1101.557	-962.722
4964	49.63000	447.667	858.604	-588.802	479.237	826.097	-668.079	305.695	982.033	-681.436	312.740	912.442	-748.959	311.413	1103.615	-963.825
4965	49.64000	456.465	859.097	-597.551	486.990	829.033	-678.178	311.858	983.524	-685.378	317.622	914.467	-753.603	312.371	1105.856	-964.820
4966	49.65000	465.087	860.445	-606.195	494.542	832.689	-688.050	317.826	985.529	-689.288	322.271	917.044	-758.064	313.226	1108.193	-965.792
4967	49.66000	473.727	862.808	-614.738	501.795	837.050	-697.649	323.393	988.001	-693.037	326.696	920.053	-762.353	313.949	1110.677	-966.698
4968	49.67000	482.199	866.063	-622.967	509.017	842.293	-706.949	328.620	990.870	-696.601	330.883	923.371	-766.493	314.480	1113.316	-967.529
4969	49.68000	490.573	870.292	-630.873	516.011	848.370	-715.769	333.569	994.077	-699.974	334.941	927.075	-770.337	314.840	1116.079	-968.308
4970	49.69000	498.718	875.294	-638.424	522.853	855.297	-724.230	338.348	997.808	-703.135	339.225	931.123	-773.713	315.021	1118.921	-969.000
4971	49.70000	506.588	880.899	-645.646	529.460	863.002	-732.201	343.042	1002.062	-706.149	342.992	935.554	-776.630	315.072	1121.907	-969.654
4972	49.71000	513.792	887.042	-652.562	535.859	871.387	-739.801	347.559	1006.850	-708.921	347.368	940.449	-779.695	314.995	1124.990	-970.217
4973	49.72000	520.929	893.717	-659.280	541.774	880.225	-747.149	351.870	1012.128	-711.552	351.381	945.841	-782.287	314.842	1128.130	-970.720
4974	49.73000	527.855	901.132	-665.772	547.509	889.661	-754.200	355.961	1017.892	-713.985	354.983	951.614	-784.489	314.467	1131.302	-971.154
4975	49.74000	534.663	909.345	-672.026	552.895	899.490	-760.954	359.645	1023.966	-716.149	358.411	957.708	-786.588	314.015	1134.532	-971.519
